0 0.000000 0.000000
1 0.000000 0.000000
2 0.000000 0.000000
3 0.000000 0.000000
4 0.000000 0.000000
5 1.000000 0.000000
6 0.000000 0.000000
7 0.000000 0.000000
8 0.000000 0.000000
9 0.000000 0.000000
10 0.000000 0.000000
11 0.000000 0.000000
12 0.000000 0.000000
13 0.000000 0.000000
14 0.000000 0.000000
15 0.000000 0.000000
16 0.000000 0.000000
17 0.000000 0.000000
18 0.000000 0.000000
19 0.000000 0.000000
20 0.000000 0.000000
21 0.000000 0.000000
22 0.000000 0.000000
23 0.000000 0.000000
24 0.000000 0.000000
25 0.000000 0.000000
26 0.000000 0.000000
27 0.000000 0.000000
28 0.000000 0.000000
29 0.000000 0.000000

0 0.000000 0.100000
1 0.000000 0.100000
2 0.000000 0.100000
3 0.000000 0.100000
4 0.004600 0.100000
5 0.984600 0.100000
6 0.010800 0.100000
7 0.000000 0.100000
8 0.000000 0.100000
9 0.000000 0.100000
10 0.000000 0.100000
11 0.000000 0.100000
12 0.000000 0.100000
13 0.000000 0.100000
14 0.000000 0.100000
15 0.000000 0.100000
16 0.000000 0.100000
17 0.000000 0.100000
18 0.000000 0.100000
19 0.000000 0.100000
20 0.000000 0.100000
21 0.000000 0.100000
22 0.000000 0.100000
23 0.000000 0.100000
24 0.000000 0.100000
25 0.000000 0.100000
26 0.000000 0.100000
27 0.000000 0.100000
28 0.000000 0.100000
29 0.000000 0.100000

0 0.000000 0.200000
1 0.000000 0.200000
2 0.000000 0.200000
3 0.000000 0.200000
4 0.010500 0.200000
5 0.969800 0.200000
6 0.019700 0.200000
7 0.000000 0.200000
8 0.000000 0.200000
9 0.000000 0.200000
10 0.000000 0.200000
11 0.000000 0.200000
12 0.000000 0.200000
13 0.000000 0.200000
14 0.000000 0.200000
15 0.000000 0.200000
16 0.000000 0.200000
17 0.000000 0.200000
18 0.000000 0.200000
19 0.000000 0.200000
20 0.000000 0.200000
21 0.000000 0.200000
22 0.000000 0.200000
23 0.000000 0.200000
24 0.000000 0.200000
25 0.000000 0.200000
26 0.000000 0.200000
27 0.000000 0.200000
28 0.000000 0.200000
29 0.000000 0.200000

0 0.000000 0.300000
1 0.000000 0.300000
2 0.000000 0.300000
3 0.000100 0.300000
4 0.014000 0.300000
5 0.957300 0.300000
6 0.027700 0.300000
